comparison,treat1,treat2,TE_direct,seTE_direct,lower_direct,upper_direct,statistic_direct,p_direct,n_direct,Q_direct,tau2_direct,tau_direct,I2_direct,TE_indirect,seTE_indirect,lower_indirect,upper_indirect,statistic_indirect,p_indirect,TE_network,seTE_network,lower_network,upper_network,statistic_network,p_network,TE_difference,seTE_difference,lower_diff,upper_diff,statistic_diff,p_inconsistency,z_score,inconsistent
Exercise group + AD:Problem solving individual,Exercise group + AD,Problem solving individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4701441352198628,0.7148390747430683,-3.8712029764582123,-1.0690852939815134,-3.4555247782274585,5.492227081674317e-4,-2.4701441352198628,0.7148390747430683,-3.8712029764582123,-1.0690852939815134,-3.4555247782274585,5.492227081674317e-4,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:Psychoeducation group,Exercise group + AD,Psychoeducation group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0963331447637366,0.9195227973818114,-3.898564710595608,-0.29410157893186506,-2.279805515135348,0.022619225770649558,-2.0963331447637366,0.9195227973818114,-3.898564710595608,-0.29410157893186506,-2.279805515135348,0.022619225770649558,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:Psychoeducation group + AD,Exercise group + AD,Psychoeducation group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9883135742610767,0.8794362530938894,-4.711976957023952,-1.2646501914982022,-3.3979877037682704,6.7883471160143e-4,-2.9883135742610767,0.8794362530938894,-4.711976957023952,-1.2646501914982022,-3.3979877037682704,6.7883471160143e-4,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:Relaxation individual + AD,Exercise group + AD,Relaxation individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6584262256557167,0.8881926270407772,-4.399251785989656,-0.9176006653217774,-2.9930739624724083,0.0027618280892008286,-2.6584262256557167,0.8881926270407772,-4.399251785989656,-0.9176006653217774,-2.9930739624724083,0.0027618280892008286,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:Relaxation individual + placebo,Exercise group + AD,Relaxation individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2908537272601732,0.8823063381721806,-5.020142373409064,-1.561565081111282,-3.729831221747348,1.9160807607753006e-4,-3.2908537272601732,0.8823063381721806,-5.020142373409064,-1.561565081111282,-3.729831221747348,1.9160807607753006e-4,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:Self-help,Exercise group + AD,Self-help,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7969793645810763,0.6942927040908639,-4.157768059328094,-1.4361906698340585,-4.028530543531433,5.612656973706312e-5,-2.7969793645810763,0.6942927040908639,-4.157768059328094,-1.4361906698340585,-4.028530543531433,5.612656973706312e-5,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:Self-help with support,Exercise group + AD,Self-help with support,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.8177111272469313,0.6921402176785743,-4.17428102614865,-1.4611412283452128,-4.071011993346498,4.680933912085518e-5,-2.8177111272469313,0.6921402176785743,-4.17428102614865,-1.4611412283452128,-4.071011993346498,4.680933912085518e-5,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:Sham acupuncture,Exercise group + AD,Sham acupuncture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2960355489535207,0.7427360926570966,-4.751771540579434,-1.840299557327607,-4.437694063260261,9.092773178673894e-6,-3.2960355489535207,0.7427360926570966,-4.751771540579434,-1.840299557327607,-4.437694063260261,9.092773178673894e-6,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:Short-term psychodynamic psychotherapies individual,Exercise group + AD,Short-term psychodynamic psychotherapies individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.736918621147001,0.7180950556801121,-4.144359067756305,-1.329478174537697,-3.811359790738079,1.3820443820291323e-4,-2.736918621147001,0.7180950556801121,-4.144359067756305,-1.329478174537697,-3.811359790738079,1.3820443820291323e-4,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:Short-term psychodynamic psychotherapies individual + AD,Exercise group + AD,Short-term psychodynamic psychotherapies individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.944680393463405,0.8726802996776627,-4.655102350849245,-1.234258436077565,-3.374294566465023,7.400513030771724e-4,-2.944680393463405,0.8726802996776627,-4.655102350849245,-1.234258436077565,-3.374294566465023,7.400513030771724e-4,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:SNRIs,Exercise group + AD,SNRIs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7353640153553656,0.6377847097773625,-3.9853990764093266,-1.4853289543014045,-4.28885166643494,1.7959926258295276e-5,-2.7353640153553656,0.6377847097773625,-3.9853990764093266,-1.4853289543014045,-4.28885166643494,1.7959926258295276e-5,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:SSRIs,Exercise group + AD,SSRIs,-2.924878548629608,0.6332531709409023,-4.1660319567695625,-1.6837251404896536,-4.618813900740134,3.859397968329381e-6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9248785486296036,0.6332531709409029,-4.16603195676956,-1.6837251404896478,-4.618813900740123,3.859397968329596e-6,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:TAU,Exercise group + AD,TAU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.1013167806466546,0.6910021406328154,-4.455656089527054,-1.7469774717662552,-4.488143521243637,7.184652222402712e-6,-3.1013167806466546,0.6910021406328154,-4.455656089527054,-1.7469774717662552,-4.488143521243637,7.184652222402712e-6,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:TCAs,Exercise group + AD,TCAs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.819346450940592,0.6375859097429433,-4.068991871086966,-1.5697010307942179,-4.421908338716697,9.783296149159137e-6,-2.819346450940592,0.6375859097429433,-4.068991871086966,-1.5697010307942179,-4.421908338716697,9.783296149159137e-6,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:Trazodone,Exercise group + AD,Trazodone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.046527398615012,0.6568554038815518,-4.333940333273365,-1.7591144639566594,-4.6380487708743585,3.5171380384795328e-6,-3.046527398615012,0.6568554038815518,-4.333940333273365,-1.7591144639566594,-4.6380487708743585,3.5171380384795328e-6,NA,NA,NA,NA,NA,NA,NA,no data
Exercise group + AD:Waitlist,Exercise group + AD,Waitlist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.12040472954183,0.6811923783011126,-5.4555172575551945,-2.785292201528466,-6.048812142933955,1.4591768340252415e-9,-4.12040472954183,0.6811923783011126,-5.4555172575551945,-2.785292201528466,-6.048812142933955,1.4591768340252415e-9,NA,NA,NA,NA,NA,NA,NA,no data
